54.63,8.6,6.11,12.63,2.07,1.89,1.47,0.038,97.94,81,3.7,24.12,19.13,16.31,14.98,21.8,3.7,24.01,920
54.57,8.6,6.08,12.63,2.08,1.88,1.47,0.037,97.82,80.67,3.9,24.78,19.47,16.64,14.48,20.72,3.9,24.34,900
55.03,8.7,6.12,12.33,2.01,1.85,1.45,0.035,98.17,80,3.8,23.79,19.63,16.47,14.81,21.47,3.8,24.01,940
54.88,10,6.05,12.67,2.09,1.82,1.46,0.031,98.05,80.33,3.8,24.7,20.47,16.56,14.32,20.13,3.8,24.55,950
54.91,9.8,5.96,12.64,2.12,1.77,1.48,0.028,97.94,80,3.7,24.75,20.08,17.5,14.42,19.58,3.7,24.6,930
54.76,9.6,5.93,12.68,2.14,1.77,1.46,0.024,97.75,80.67,3.5,23.4,18.32,16.4,15.32,23.06,3.5,23.57,920
54.65,9.9,6.05,12.79,2.11,1.7,1.47,0.025,97.73,81,3.1,23.67,17.42,18.83,16.75,20.25,3.1,23.85,930
54.66,9.3,6.07,12.92,2.13,1.68,1.47,0.026,97.94,80.67,3.4,25.08,20.08,17.08,14.34,20,3.4,24.68,930
54.67,9.8,6.02,12.71,2.11,1.73,1.47,0.025,97.69,80.33,3.7,23.92,19.5,16.75,14.67,21.5,3.7,24.06,920
54.71,9.3,6.16,12.93,2.1,1.77,1.45,0.027,98.2,80.67,3.6,24.44,19.85,16.68,14.26,21.19,3.6,24.32,930
54.42,9.5,6.08,12.89,2.12,1.95,1.46,0.031,97.83,80.33,3.8,24.33,18.75,16.75,14.5,21.92,3.8,24.02,920
54.52,9.1,5.98,12.67,2.12,1.85,1.49,0.035,97.6,80.67,3.6,24.56,19.9,17.07,14.32,20.57,3.6,24.43,910
55.1,7.3,5.82,12.36,2.12,1.93,1.45,0.033,98.23,80.33,3.7,23,19.58,16.92,15,21.83,3.7,23.78,890
54.96,8.2,6.07,12.46,2.05,1.79,1.45,0.031,98.15,80,3.8,23.35,20.1,16.68,14.76,21.35,3.8,23.99,880
54.39,8.2,6.08,12.71,2.09,1.91,1.51,0.033,97.71,80.67,3.6,22.42,20.08,17.5,14.83,21.58,3.6,23.75,890
54.35,8.5,5.97,12.85,2.15,1.84,1.43,0.033,97.58,79.67,3.9,22.33,19.25,16.75,15.33,22.42,3.9,23.43,890
54.87,8.2,5.76,12.69,2.2,1.72,1.47,0.027,97.86,80,4,24.02,19.27,17.01,14.85,20.85,4,24.07,880
54.5,8.8,6.11,12.59,2.06,1.86,1.43,0.033,97.66,80,4.1,23.48,18.82,16.49,15.15,21.98,4.1,23.7,940
54.5,9.2,6.04,12.71,2.1,1.83,1.42,0.036,97.64,80.67,4,24.13,19.22,16.64,14.81,21.21,4,24.05,950
54.81,9.5,6.09,12.76,2.1,1.86,1.4,0.034,98.18,80.33,3.8,25.65,19.32,16.15,14.15,20.98,3.8,24.56,940
54.82,9.7,6.01,12.82,2.13,1.81,1.39,0.029,98.09,79.67,4,24.62,18.97,16.81,14.48,21.13,4,24.17,950
54.73,9.5,5.97,12.63,2.12,1.79,1.39,0.03,97.74,80.67,3.8,24.54,19.3,16.56,14.64,21.13,3.8,24.21,950
54.88,9.5,6.06,12.79,2.11,1.81,1.4,0.032,98.23,80,3.9,24.32,19.15,16.82,14.82,20.98,3.9,24.13,950
54.85,9,5.89,12.52,2.13,1.77,1.47,0.035,97.76,79.67,4.1,25.5,18.67,16.25,14.5,21,4.1,24.36,940
54.9,9.3,6,12.63,2.11,1.79,1.5,0.035,98.04,80.33,4,24.79,19.22,16.31,14.23,21.46,4,24.22,950
54.87,9.6,5.86,12.62,2.15,1.74,1.48,0.034,97.76,79.67,4.1,23.73,19.15,16.74,14.82,21.48,4.1,23.89,730
55.29,9.4,5.84,12.4,2.12,1.66,1.46,0.029,98.06,80,3.9,24.65,18.57,17.07,14.4,21.4,3.9,24.12,940
55.41,9.5,5.96,12.42,2.08,1.67,1.45,0.028,98.37,80.67,3.4,25.19,20.02,17.1,14.01,20.26,3.4,24.69,940
55.38,8.6,5.91,12.1,2.05,1.73,1.47,0.028,98.12,80.67,3.8,23.19,20.1,16.76,14.68,21.52,3.8,23.94,950
55.08,9.3,5.75,12.22,2.13,1.64,1.45,0.026,97.48,80,4,22.92,19.42,16.58,14.83,22.25,4,23.64,940
55.38,8.8,5.76,12.49,2.17,1.72,1.46,0.025,98.33,80.33,3.9,23.67,19.08,16.17,15.25,21.92,3.9,23.81,950
55.06,9,5.75,12.45,2.17,1.71,1.45,0.026,97.78,80,4.1,22.68,19.43,16.1,15.01,22.69,4.1,23.5,940
55.27,8.8,5.73,12.45,2.17,1.71,1.45,0.025,98.08,80.67,4,23.09,18.83,16,15.75,22.33,4,23.53,950
55,9.1,6.01,12.38,2.06,1.82,1.43,0.034,97.99,80.33,4.1,21.98,19.4,16.65,15.41,22.48,4.1,23.32,940
55.2,8.4,6.14,12.46,2.03,1.78,1.46,0.038,98.53,79,4.5,23,17.92,16.33,14.17,24.08,4.5,23.2,930
55.16,8,5.86,12.2,2.08,1.76,1.47,0.033,97.95,79.67,4.3,22.63,18.72,17.39,16.55,20.38,4.3,23.53,920
55.15,7.5,5.74,12.23,2.13,1.66,1.5,0.03,97.8,80,4,23.09,19.83,16.58,14.67,21.83,4,23.8,930
55.34,8.3,5.79,12.3,2.12,1.66,1.47,0.028,98.1,80.33,3.8,23.42,18.33,16.75,16,21.67,3.8,23.65,950
55.37,8.4,5.8,12.29,2.12,1.67,1.46,0.029,98.14,80,3.9,25.33,16.83,16.92,15.33,21.67,3.9,23.97,930
55.16,8.8,5.8,12.29,2.12,1.57,1.46,0.027,97.7,79.67,4.1,24.5,18.83,16.5,13.92,22.17,4.1,24.02,930
55.31,8.8,5.83,12.39,2.13,1.63,1.54,0.026,98.1,80.67,3.9,24.03,18.72,16.81,15.56,20.97,3.9,23.95,950
54.83,9.4,5.94,12.6,2.12,1.7,1.52,0.028,97.74,79.67,4.1,23.81,19.07,16.57,14.65,21.82,4.1,23.87,940
54.77,9.3,5.95,12.46,2.09,1.69,1.47,0.029,97.53,80,4,25.13,18.39,16.47,14.56,21.46,4,24.18,950
55.13,9.3,5.92,12.41,2.1,1.64,1.48,0.027,97.94,80.33,4.1,24.73,19.32,16.32,14.57,20.98,4.1,24.24,950
54.78,9.3,5.93,12.42,2.09,1.75,1.51,0.028,97.54,80.67,3.9,25.15,18.73,16.82,14.32,21.07,3.9,24.31,940
54.79,8.9,5.94,12.49,2.1,1.7,1.51,0.029,97.63,80.33,4.1,23.73,19.15,16.74,14.82,21.48,4.1,23.89,940
54.92,8.3,5.86,12.22,2.09,1.7,1.45,0.035,97.54,80,4,23.51,18.58,16.83,14.58,22.5,4,23.67,940
55.02,8.5,5.87,12.32,2.1,1.7,1.46,0.034,97.77,80,3.7,24.42,20.08,16.17,14.33,21.33,3.7,24.3,940
54.93,8.4,5.84,12.32,2.11,1.72,1.47,0.034,97.64,80.33,3.9,23.71,19.63,16.81,14.48,21.46,3.9,24,950
55.02,8.3,5.79,12.28,2.12,1.7,1.44,0.033,97.67,80.67,4,24.63,19.8,16.31,14.39,20.88,4,24.32,940
55.19,8.4,5.83,12.36,2.12,1.72,1.45,0.034,98.04,80.33,4,24.17,19.75,16.5,14.5,21.08,4,24.16,950
55.49,8.2,5.74,12.34,2.15,1.73,1.45,0.027,98.39,80.67,3.8,22.08,19.83,18.08,15.09,21.09,3.8,23.64,930
55.27,8.8,5.8,12.46,2.15,1.69,1.45,0.026,98.14,80.33,3.7,23.92,19.5,16.75,14.67,21.5,3.7,24.06,940
55.14,9,5.78,12.46,2.16,1.74,1.45,0.029,97.97,80.67,3.8,24.54,19.3,16.56,14.64,21.13,3.8,24.21,930
55.49,8.2,5.73,12.21,2.13,1.7,1.47,0.03,98.22,80,4.1,23.48,18.82,16.82,14.82,21.98,4.1,23.72,940
55.37,8.9,5.8,12.46,2.15,1.73,1.46,0.029,98.32,80.33,3.9,22.18,18.52,16.43,16.93,22.02,3.9,23.24,920
55.25,9.1,5.79,12.51,2.16,1.8,1.44,0.028,98.23,80.67,4,23.09,19.83,16.58,14.67,21.83,4,23.8,950
55.49,7.6,5.86,12.11,2.07,1.83,1.44,0.027,98.44,80.33,3.9,22.65,17.57,16.32,16.24,23.37,3.9,23.13,940
55.16,8.3,5.8,12.1,2.09,1.75,1.5,0.026,97.74,80.33,3.4,25.17,20.5,17.33,14.33,19.25,3.4,24.85,930
54.75,9,6.07,12.58,2.07,1.74,1.44,0.031,97.82,80.67,3.3,24.6,20.6,16.93,14.6,19.93,3.3,24.63,920
54.62,8.5,6.08,12.69,2.09,1.87,1.43,0.037,97.95,80.33,3.4,24.83,20.25,17.75,14.17,19.58,3.4,24.7,930
54.85,8.1,6.08,12.53,2.06,1.77,1.44,0.034,98.06,80.33,3.7,25.25,21.17,17.83,14,18.42,3.7,25.1,920
54.87,8.5,6.08,12.36,2.03,1.8,1.43,0.034,97.9,80.67,3.3,24,20.83,18.42,14.17,19.33,3.3,24.63,930
55.11,8.4,5.88,12.32,2.1,1.8,1.47,0.032,98.02,80,4,24.06,19.65,16.07,15.99,22.23,4,24.27,930
55.11,8.1,5.88,12.37,2.1,1.84,1.46,0.033,98.14,81,3.5,24.72,20.32,16.49,14.15,20.82,3.5,24.51,930
55.03,7.8,5.88,12.19,2.07,1.78,1.49,0.034,97.82,80.33,3.8,23.98,19.65,16.99,14.65,20.98,3.8,24.15,930
55.09,8.1,5.8,12.26,2.11,1.72,1.47,0.033,97.8,79.67,4,22.96,19.3,16.97,14.81,21.96,4,23.67,940
55.43,8.2,5.76,12.46,2.16,1.67,1.46,0.032,98.38,79.33,4.2,22.63,19.46,16.14,15.31,22.3,4.2,23.5,930
55.17,8.3,5.77,12.33,2.14,1.69,1.46,0.033,97.9,80,4,23.46,18.97,16.81,15.14,21.63,4,23.77,940
55.02,8.1,5.88,12.41,2.11,1.73,1.47,0.033,97.94,79.67,4.1,23.81,18.82,16.32,15.15,21.82,4.1,23.8,930
55.6,8.8,5.98,12.02,2.01,1.71,1.5,0.029,98.38,79.33,4.2,23.75,18.83,16.42,14.67,22.16,4.2,23.77,940
55.02,8.7,5.91,12.34,2.09,1.77,1.51,0.028,97.87,80,4,24.31,19.07,16.4,14.82,21.4,4,24.05,930
55.04,8.7,5.98,12.38,2.07,1.82,1.52,0.034,98.06,80.33,4.1,23.92,18.67,16.5,14.75,22.08,4.1,23.81,940
55.04,8.6,5.9,12.36,2.09,1.72,1.49,0.03,97.87,80,4,23.39,18.57,17.07,15.15,21.82,4,23.68,930
54.82,8.9,5.91,12.44,2.1,1.76,1.49,0.031,97.68,80.67,3.8,23.51,19.08,16.33,15.25,22,3.8,23.77,940
55.39,7.8,5.97,12.17,2.04,1.74,1.5,0.036,98.37,80.33,3.7,23.25,19.83,16.92,15,21.33,3.7,23.93,930
54.52,9.1,6.11,12.66,2.07,1.82,1.46,0.029,97.68,80.33,3.6,23.4,19.73,17.4,14.32,21.57,3.6,23.99,940
54.63,9.2,6.15,12.84,2.09,1.78,1.45,0.031,98.01,80.67,3.4,24.52,20.6,17.85,14.26,19.35,3.4,24.69,950
54.68,8.6,6.01,12.66,2.11,1.79,1.44,0.029,97.84,80.67,3.3,23.67,19.84,18.58,14.5,20.08,3.3,24.29,930
54.62,8.7,6.04,12.66,2.1,1.81,1.44,0.029,97.79,80.33,3.5,24.75,20.08,17.17,14.33,20.17,3.5,24.56,940
54.65,8.8,6.08,12.67,2.08,1.81,1.45,0.03,97.87,80.33,3.4,24.08,20.42,17.83,14.5,19.75,3.4,24.49,950
54.55,8.5,5.97,12.45,2.09,1.82,1.43,0.029,97.44,80,3.3,23.15,20.06,18.32,14.74,20.4,3.3,24.13,940
55.25,9.1,5.84,12.65,2.17,1.78,1.42,0.027,98.4,80.33,3.4,23.5,18.42,16.75,18.5,19.41,3.4,23.86,940
55.36,8.7,5.88,12.28,2.09,1.73,1.48,0.028,98.23,80,3.6,24.44,19.85,16.68,14.26,21.19,3.6,24.32,930
55.19,7.9,5.91,12.52,2.12,1.73,1.46,0.03,98.34,80.67,3.7,24.5,20,15.58,14.83,21.42,3.7,24.27,950
55.4,8.2,5.93,12.12,2.04,1.66,1.46,0.025,98.16,80.33,3.8,23.08,19.17,17.08,14.91,21.92,3.8,23.71,940
55.33,8.3,5.91,12.28,2.08,1.74,1.47,0.028,98.27,80.67,3.5,23.4,18.32,16.4,15.32,23.06,3.5,23.57,930
54.56,9,6.13,12.73,2.08,1.86,1.45,0.04,97.89,79.67,4,24.31,19.07,16.4,14.82,21.4,4,24.05,930
54.73,8.9,5.87,12.49,2.13,1.77,1.5,0.032,97.55,79.67,4.1,24.76,18.68,15.85,14.6,22.02,4.1,24.04,940
55.35,8.7,5.85,12.28,2.1,1.74,1.5,0.031,98.19,80.33,3.9,24.38,18.64,16.72,15.14,21.21,3.9,24.03,930
55.14,8.5,5.8,12.25,2.11,1.74,1.47,0.028,97.83,80,4,24.65,18.57,16.07,14.65,22.06,4,24,940
55.05,8.5,5.84,12.32,2.11,1.75,1.47,0.027,97.82,80.67,3.8,24.23,18.65,16.49,14.74,22.06,3.8,23.93,950
55.11,8.5,5.77,12.35,2.14,1.74,1.46,0.027,97.86,80,4.1,23.73,18.65,16.9,14.82,21.82,4.1,23.79,940
55.23,8.7,5.77,12.39,2.15,1.78,1.49,0.029,98.09,80.33,4,24.71,18.39,16.81,14.39,21.71,4,24.06,930
54.59,9.1,5.92,12.59,2.13,1.71,1.47,0.028,97.41,81,3.8,24.12,19.22,16.64,14.81,21.38,3.8,24.05,940
55.19,8,5.92,12.33,2.08,1.78,1.48,0.034,98.21,80.33,3.7,23.63,20.3,16.97,14.47,20.97,3.7,24.17,820
55.45,8.1,5.89,12.25,2.08,1.75,1.47,0.033,98.43,80.67,3.9,23.98,19.83,16.82,14.15,21.33,3.9,24.14,880
55.32,9.2,5.89,12.22,2.07,1.76,1.5,0.035,98.1,80.33,3.6,24.67,19.33,16.67,14.5,21.25,3.6,24.29,940
55.04,7.7,5.84,12.26,2.1,1.75,1.49,0.034,97.84,80.67,3.8,24.54,19.3,16.56,14.64,21.13,3.8,24.21,940
54.95,6.7,5.95,12.45,2.09,1.82,1.49,0.053,98.21,78.67,4.8,22.6,18.02,16.68,14.1,23.85,4.8,23.1,920
55.04,8.4,5.78,12.35,2.14,1.64,1.45,0.03,97.68,79.33,4.1,23.48,18.82,16.82,14.82,21.98,4.1,23.72,940
55.41,8.5,5.8,12.14,2.09,1.69,1.47,0.033,98.06,79.67,4,23.96,19.13,17.14,14.48,21.3,4,24.01,920
55.45,8.2,5.71,12.07,2.11,1.68,1.45,0.027,97.98,80,4,23.08,19.17,17.08,14.91,21.92,4,23.71,950
55.47,8.6,5.75,12.11,2.11,1.69,1.46,0.03,98.06,79.67,4.2,23.79,18.64,16.31,15.14,21.96,4.2,23.75,930
55.49,8.3,5.82,12.16,2.09,1.68,1.45,0.031,98.23,80,3.9,22.18,18.52,16.43,16.93,22.02,3.9,23.24,940
55.29,8.2,5.78,12.27,2.12,1.75,1.47,0.031,98.09,80.33,3.8,23.42,18.33,16.75,16,21.67,3.8,23.65,940
55.21,9.6,5.99,12.31,2.06,1.7,1.48,0.03,98.02,80.67,3.8,23.77,19.27,17.43,14.93,20.85,3.8,24.04,930
54.85,8.7,5.95,12.7,2.13,1.8,1.4,0.03,98.06,80.33,3.6,24.27,20.18,17.01,14.85,20.1,3.6,24.41,930
55.05,8.2,5.86,12.44,2.12,1.74,1.42,0.03,97.99,80.67,3.7,24.9,19.73,17.15,14.32,20.23,3.7,24.52,940
54.8,9.7,5.95,12.69,2.13,1.81,1.42,0.028,97.88,80,3.5,25.75,20.17,16.92,14,19.66,3.5,24.91,930
55.03,9,5.95,12.48,2.1,1.81,1.45,0.03,98.07,80,3.6,25.25,19.5,17.42,14.25,20,3.6,24.63,710
54.71,8.6,5.92,12.28,2.07,1.71,1.51,0.028,97.33,79.67,3.8,24.14,19.65,16.49,14.82,21.15,3.8,24.16,600
54.62,8.4,6.02,12.55,2.08,1.84,1.45,0.032,97.72,80.33,3.7,24.74,20,17.42,14,20.17,3.7,24.54,850
54.94,8.8,6.09,12.38,2.03,1.84,1.45,0.028,98.03,80,4.1,24.73,19.32,16.32,14.57,20.98,4.1,24.24,900
54.89,8.3,6.11,12.39,2.03,1.75,1.45,0.026,97.96,80,4,24.13,19.3,16.31,14.97,21.3,4,24.04,930
54.75,9.4,6.11,12.34,2.02,1.75,1.45,0.027,97.59,80.67,4.1,22.92,18.83,16.83,15.25,22.08,4.1,23.54,370
55.03,9.4,6.09,12.43,2.04,1.76,1.45,0.026,98.06,80.33,2.8,22.65,20.15,17.82,14.65,20.65,2.8,23.83,940
55.06,9,5.97,12.27,2.06,1.83,1.46,0.025,97.94,80.67,3.8,23.52,19.6,17.6,14.51,20.93,3.8,24.03,930
54.73,8.5,5.91,12.19,2.06,1.81,1.56,0.027,97.37,80,4.2,26.28,18.14,16.06,14.73,20.63,4.2,24.5,940
55.15,8.4,5.96,12.26,2.06,1.75,1.54,0.026,98.04,80.67,3.9,23.12,19.47,16.06,15.14,22.3,3.9,23.68,930
54.93,9,5.86,12.14,2.07,1.73,1.48,0.024,97.41,80,4.1,24.04,18.64,16.56,14.64,22.04,4.1,23.85,940
54.58,9.3,5.95,12.27,2.06,1.78,1.51,0.026,97.15,80.33,4,24.79,18.97,16.39,14.81,21.05,4,24.2,930
55.11,8.6,5.95,12.15,2.04,1.77,1.52,0.026,97.86,80,4.1,24.76,18.68,15.85,14.6,22.02,4.1,24.04,940
55.42,8.9,5.81,11.83,2.04,1.69,1.49,0.025,97.73,80.33,4,22.59,19.58,16.33,15.08,22.42,4,23.54,260
54.92,8.3,5.99,12.44,2.08,1.82,1.41,0.034,98.01,80.33,3.8,22.67,20.17,16.66,15.25,21.5,3.8,23.78,940
54.62,8.4,6.1,12.73,2.09,1.86,1.41,0.032,98,80.67,3.8,23.44,19.77,17.26,14.59,21.1,3.8,24,930
54.58,8.8,6.09,12.53,2.06,1.78,1.41,0.037,97.62,80.33,3.5,24.75,20.08,17.17,14.33,20.17,3.5,24.56,940
54.72,9,6.12,12.66,2.07,1.79,1.41,0.037,97.97,80.33,3.4,25.17,20.5,17.33,14.33,19.25,3.4,24.85,930
54.56,8.6,6.1,12.59,2.06,1.77,1.41,0.037,97.67,80.67,3.8,23.5,20,16.83,14.67,21.25,3.8,24.04,940
54.91,9,6.07,12.59,2.07,1.8,1.41,0.034,98.13,80,3.9,22.15,20.15,17.07,14.99,21.73,3.9,23.61,930
55,8.2,5.8,12.21,2.11,1.65,1.48,0.027,97.54,80.33,3.7,24.75,20.08,17.5,14.42,19.58,3.7,24.6,930
55.07,9,5.87,12.62,2.15,1.61,1.47,0.027,97.99,80,3.8,23.42,18.33,16.75,16,21.67,3.8,23.65,940
54.78,9.5,5.92,12.78,2.16,1.66,1.48,0.027,97.78,80.67,3.5,23.4,18.32,16.4,15.32,23.06,3.5,23.57,920
54.74,9.1,5.96,12.85,2.16,1.73,1.45,0.033,97.95,80.33,3.7,23.41,19,16.92,16.33,26.07,3.7,24.26,950
55,9.1,5.84,12.25,2.1,1.61,1.43,0.027,97.48,80,3.9,22.18,18.52,16.43,16.93,22.02,3.9,23.24,930
55.15,7.8,5.94,12.4,2.09,1.76,1.52,0.034,98.24,79.67,4.1,24.4,18.82,16.32,14.9,21.48,4.1,24.01,930
54.86,8.5,5.9,12.52,2.12,1.83,1.51,0.035,97.9,80.67,4,24.47,19.07,16.49,14.4,21.57,4,24.1,940
54.95,8.5,5.79,12.27,2.12,1.77,1.51,0.035,97.61,80,4.1,23.14,18.82,16.74,15.57,21.65,4.1,23.63,930
55.06,8.6,5.72,12.27,2.15,1.7,1.5,0.032,97.61,80.67,3.9,25.15,18.57,16.49,14.65,21.23,3.9,24.24,940
54.87,8.3,5.86,12.49,2.13,1.83,1.49,0.036,97.87,80.33,4,24.08,18.92,16.58,14.67,21.75,4,23.94,930
55.11,8,5.8,12.33,2.13,1.73,1.51,0.033,97.92,79.67,4.1,23.64,18.73,16.99,15.24,21.32,4.1,23.81,630
54.91,7.6,5.77,12.36,2.14,1.74,1.51,0.034,97.69,80,4,24.34,18.75,16.25,14.83,21.83,4,23.96,940
55.08,8.2,5.92,12.57,2.12,1.81,1.44,0.034,98.3,79,4.3,21.67,19.08,16.17,15.75,23.08,4.3,23.07,560
54.81,8.2,6.14,12.41,2.02,1.97,1.42,0.035,98.13,80,3.8,22.35,19.43,16.52,15.26,22.6,3.8,23.45,850
54.92,7.5,5.76,12.98,2.25,1.78,1.45,0.043,98.37,79.67,4.1,23.07,19.48,16.49,14.57,22.31,4.1,23.68,850
54.73,8.5,6.02,12.94,2.15,1.86,1.44,0.038,98.29,79.33,3.9,24.7,18.97,16.64,14.81,20.97,3.9,24.2,960
54.83,9,6.03,12.85,2.13,1.77,1.4,0.032,98.2,80,4.2,21.73,18.32,16.57,15.32,23.9,4.2,22.94,960
54.82,8.9,6.03,12.83,2.13,1.75,1.4,0.033,98.16,80.33,4,24.08,18.92,16.58,14.67,21.75,4,23.94,950
54.83,9.1,6.06,12.88,2.13,1.75,1.4,0.034,98.23,80.67,3.9,24.23,18.65,16.82,14.57,21.82,3.9,23.96,960
55.11,10,5.82,12.54,2.15,1.73,1.47,0.051,97.95,79.67,4.1,24.57,18.48,16.24,15.15,21.48,4.1,23.99,950
55.06,8.9,5.84,12.46,2.13,1.73,1.47,0.043,97.93,80.33,3.9,26.37,17.89,15.81,14.64,21.38,3.9,24.45,960
55.17,9.1,5.96,12.31,2.07,1.72,1.48,0.032,98.01,80.67,3.8,24.04,19.3,16.56,15.14,21.13,3.8,24.05,950
55.06,9.1,5.98,12.42,2.08,1.74,1.49,0.034,98.01,80,4,24.17,18.92,16.33,14.75,21.83,4,23.95,960
54.95,9.2,5.91,12.45,2.11,1.73,1.46,0.031,97.79,80.67,3.9,24.15,18.65,16.57,14.65,22.07,3.9,23.9,940
55.07,9.4,5.91,12.43,2.1,1.73,1.44,0.033,97.92,80.33,3.7,22.17,19.83,17.5,15.08,21.75,3.7,23.61,940
55.17,9.7,5.99,12.41,2.07,1.68,1.45,0.03,98.04,80.67,3.5,22.75,20.08,16.92,14.5,22.25,3.5,23.79,950
55.23,10,5.72,12.28,2.15,1.65,1.42,0.027,97.66,80.33,3.6,24.1,20.35,17.18,14.51,20.27,3.6,24.39,960
55.17,9.8,5.75,12.49,2.17,1.79,1.41,0.032,97.98,80.67,3.4,24.23,20.57,17.65,14.07,20.07,3.4,24.54,940
55.23,9.7,5.83,12.47,2.14,1.63,1.43,0.029,97.97,80.67,3.5,23.92,20.42,16.83,15,20.33,3.5,24.33,960
55.13,9,5.81,12.46,2.14,1.67,1.43,0.028,97.91,80.33,3.9,22.93,19.1,16.18,15.68,22.19,3.9,23.56,950
55.23,9.8,5.84,12.36,2.12,1.66,1.42,0.029,97.89,80,4,21.92,19.33,16.75,15.58,22.42,4,23.3,940
55.25,9,5.76,12.37,2.15,1.72,1.43,0.031,98,80.33,3.8,23.42,18.33,16.75,16,21.67,3.8,23.65,900
55.18,8.3,5.62,12.61,2.24,1.71,1.42,0.031,98.07,80.67,3.9,22.65,17.57,16.32,16.24,23.31,3.9,23.12,890
54.83,8.3,5.73,12.62,2.2,1.68,1.44,0.034,97.66,80,4,24.17,19.75,16.5,14.5,21.08,4,24.16,240
54.89,9.1,5.8,12.58,2.17,1.66,1.49,0.029,97.66,80.33,3.6,24.15,19.32,17.15,14.65,21.15,3.6,24.16,900
54.91,9.4,6.01,12.71,2.11,1.66,1.44,0.032,98,80,3.7,23.5,20.08,16.67,14.75,21.33,3.7,24.04,920
55.03,9.3,5.63,12.52,2.22,1.72,1.45,0.035,97.67,79.67,4,24.08,18.92,16.58,14.67,21.75,4,23.94,910
55.01,8.5,5.82,12.39,2.13,1.73,1.48,0.031,97.8,80,4.1,24.79,18.47,17.05,14.31,21.3,4.1,24.13,920
55.1,9,5.87,12.4,2.11,1.72,1.51,0.03,97.92,79.67,4,24.38,18.64,15.56,15.97,21.46,4,23.93,910
54.91,9,5.85,12.41,2.12,1.73,1.5,0.029,97.69,80,4.1,24.04,18.8,16.31,14.81,21.96,4.1,23.86,910
54.82,9.6,5.85,12.48,2.13,1.72,1.46,0.029,97.52,80.33,3.9,23.4,19.13,16.06,15.64,21.8,3.9,23.72,920
55.02,8.7,5.75,12.47,2.17,1.72,1.47,0.03,97.79,79.33,4,24.45,18.64,16.31,14.81,21.8,4,23.98,910
55.3,8.5,5.62,12.45,2.22,1.66,1.44,0.027,98,79.67,4.1,23.31,19.15,16.49,15.15,21.82,4.1,23.72,920
54.94,9.2,5.85,12.56,2.15,1.77,1.11,0.029,97.9,80,4.1,23.81,18.9,16.49,14.9,21.82,4.1,23.83,910
54.99,9.5,5.83,12.5,2.14,1.74,1.44,0.027,97.79,80.67,3.9,23.69,18.85,16.68,15.18,21.68,3.9,23.82,910
54.98,9.4,5.84,12.52,2.14,1.74,1.44,0.027,97.83,80.33,3.7,24.32,19.48,16.9,14.82,20.82,3.7,24.24,750
55.38,9.7,5.86,12.21,2.08,1.69,1.46,0.022,98.01,80.67,3.7,24.75,20.08,17.5,14.42,19.58,3.7,24.6,820
54.92,8.9,5.91,12.5,2.12,1.72,1.48,0.029,97.82,81,3.6,24.15,19.32,17.15,14.65,21.15,3.6,24.16,920
54.86,8.6,5.87,12.65,2.16,1.69,1.48,0.032,97.85,80.67,3.8,23.42,18.33,16.75,16,21.67,3.8,23.65,890
54.9,9.2,5.83,12.64,2.17,1.66,1.46,0.026,97.75,80,3.7,24.5,20,15.58,14.83,21.42,3.7,24.27,900
55.1,9.1,5.83,12.46,2.14,1.7,1.49,0.031,97.91,80.67,3.5,23.33,20,18.92,14.17,20.08,3.5,24.22,930
55.23,8.9,5.94,12.32,2.07,1.65,1.49,0.025,98.03,80.33,3.9,22.18,18.52,16.43,16.93,22.02,3.9,23.24,920
55.12,9.1,5.81,12.62,2.17,1.72,1.47,0.027,98.1,80.67,4,22.19,18.93,16.1,15.68,23.1,4,23.23,910
55.71,8.4,5.71,12.15,2.13,1.81,1.43,0.028,98.54,80.33,3.9,22.48,19.4,16.59,15.4,22.32,3.9,23.51,920
55.5,9.2,5.87,12.41,2.11,1.77,1.4,0.029,98.53,80,3.5,23.33,20.25,17.42,14.33,21.17,3.5,24.1,910
55.19,9.3,5.91,12.69,2.15,1.82,1.37,0.034,98.45,80.67,3.3,23.92,20.67,17.75,14.83,19.5,3.3,24.5,920
55.06,9.4,5.85,12.43,2.12,1.79,1.38,0.036,97.91,80.33,3.4,23.98,19.9,17.99,14.57,20.15,3.4,24.35,230
54.96,8.4,5.84,12.51,2.14,1.84,1.48,0.033,97.99,80,3.7,24.29,19.63,16.81,14.48,21.05,3.7,24.23,920
55.06,8.2,5.8,12.54,2.16,1.77,1.45,0.032,98.08,80.33,3.8,24.62,20.05,16.24,14.31,21.05,3.8,24.38,920
54.83,8,5.81,12.56,2.16,1.82,1.47,0.033,97.85,81,3.6,24.15,20.15,17.32,14.32,20.48,3.6,24.37,920
54.97,8.3,5.72,12.67,2.22,1.78,1.45,0.031,98,80,3.7,23.63,20.3,16.97,14.47,20.97,3.7,24.17,910
54.82,8.2,5.97,12.38,2.07,1.84,1.43,0.032,97.81,80.67,3.4,24.81,20.65,17.16,13.49,20.48,3.4,24.68,910
54.93,8.4,5.96,12.5,2.1,1.84,1.45,0.034,98.06,80,3.8,24.56,19.98,16.49,13.99,22.15,3.8,24.42,920
54.93,8.3,5.93,12.48,2.1,1.78,1.43,0.032,97.96,79.67,4,23.8,19.55,16.72,14.81,21.13,4,24.02,910
